Time,3 Planets (Aligned Omega),4 Planets (Aligned Omega),5 Planets (Aligned Omega),7 Planets (Aligned Omega),8 Planets (Aligned Omega),3 Planets (Random Omega),4 Planets (Random Omega),5 Planets (Random Omega),7 Planets (Random Omega),8 Planets (Random Omega),
85608.56085608562,19.483773118692554,20.25359561458316,nan,12.383162229719973,0.6086808301046508,19.52435488089681,nan,36.30994567586205,12.383528254921506,0.6086459858119855,
85708.57085708571,19.485739741514198,20.253778726047578,nan,12.382370169571193,0.6086886433938651,19.52252545448487,nan,36.31108025850163,12.38314467454036,0.6086448093610156,
85808.58085808581,19.484236535768193,20.25321581301843,nan,12.382922647716715,0.6086922099567551,19.523301518355,20.38580594165963,36.31341613451665,12.383001589051263,0.6086469512764664,
85908.5908590859,19.485817095317305,20.252841424737827,nan,12.383525482606652,0.6087034087338401,19.52292287294037,20.38614296419191,36.31693303844965,12.383574229520493,0.6086476308800132,
86008.60086008601,19.488396807697097,20.252226200277246,nan,12.382709323299476,0.6087139322572094,19.521220066407768,20.387954896010882,36.313296696432964,12.383169652625384,0.6086511544416682,
86108.61086108611,19.487342988574024,20.252221253039572,nan,12.383001171783972,0.6087278654150048,19.52249118234325,20.389974538029204,36.311042987286335,12.382585482068945,0.6086474862049261,
86208.62086208622,19.486661778386843,20.25325907084223,nan,12.38343916049675,0.608735490512659,19.52125737693429,20.396421338151814,36.312683365399984,12.383288274005317,0.6086478392340947,
86308.63086308632,19.48692780609969,20.25302788548259,nan,12.383048132043742,0.6087385726195935,19.522016185265155,20.404958571568084,36.31518362168416,12.3832925839334,0.6086405729515705,
86408.64086408641,19.48644655978313,20.253284676298147,nan,12.383230725233531,0.6087488333126432,19.523077768435826,20.40271535141162,36.31538975567094,12.383098576193792,0.6086403044208603,
86508.65086508651,19.486233706719226,20.255206324063153,nan,12.382957361453993,0.6087604375005071,19.522352473447164,20.392492471790632,36.31466720858005,12.383283649665891,0.6086402058230932,
86608.6608660866,19.481789487565898,20.25460853047009,nan,12.382580859336326,0.6087549223465092,19.52203048208397,20.38260428591442,36.31391581710563,12.382957115894708,0.6086366767967614,
86708.67086708672,19.48003395034949,20.25445879786533,nan,12.38271088153644,0.6087617300515171,19.525033241035175,20.374102199573304,36.312368778164284,12.38282820798076,0.6086329212556864,
86808.68086808681,19.48003863400267,20.25546889997035,nan,12.382696598902417,0.6087572672759405,19.525710658544632,20.364054407068856,36.31505717122226,nan,0.6086326150190124,
86908.69086908692,19.477464053984587,20.256153057647914,nan,12.382533195512778,0.6087581636739539,19.526539485227204,20.36499026648051,36.31453133604182,12.382812044140197,0.6086321866405331,
87008.700870087,19.475412939414863,20.256701638333034,nan,12.382614228514104,0.6087532722720259,19.529533561035837,20.364784558008125,nan,12.382993975639483,0.6086292520859897,
87108.71087108711,19.474769536559634,20.25779508428792,nan,12.382341634456026,0.6087474042087672,19.529921886340233,20.365297949351216,nan,nan,0.6086272821389928,
87208.7208720872,19.476304627461534,20.2577744312184,nan,12.382122464607331,0.6087364763608837,19.530246924490587,20.370313752403103,nan,12.382705507768893,0.6086256947143991,
87308.73087308732,19.478328489978832,20.25729376836473,nan,12.382479573863518,0.6087271462506041,19.532876334201987,20.370419149686057,nan,12.382634593515052,0.6086242753356176,
87408.74087408741,19.475381907934988,20.256259284455133,nan,12.38263168298145,0.6087138007319919,19.53022864325867,20.36637498291219,nan,12.383110377223403,0.6086260115857529,
87508.75087508751,19.47546310015064,20.25598426249062,nan,12.382358041747064,0.6087078784980255,19.531934117529584,20.364023083183636,nan,12.382714735549069,0.6086280578075818,
87608.76087608762,19.477240215915153,20.256017298324256,nan,12.3821799576098,0.6086963114459043,19.533675800229172,20.3622232840116,nan,nan,0.6086281976965223,
87708.7708770877,19.477490050640633,20.25429736577794,nan,12.382703163531755,0.6086871151092015,19.53215625497179,20.36111141194066,nan,nan,0.6086340815594864,
87808.78087808783,19.478230476072323,20.253986299770364,nan,12.382589525789468,0.6086885637341928,19.533459775823914,20.35973724267509,nan,nan,0.6086346531677171,
87908.79087908792,19.476931587170604,20.25515744493478,nan,12.38250865730558,0.6086834733133965,19.53333531612009,20.358131576590228,36.31270031099464,nan,0.6086416821390748,
88008.80088008802,19.479801855295925,20.25392933195988,nan,12.38302636257475,0.6086861390219267,19.532325015566048,20.35422068860932,nan,nan,0.6086432222656879,
88108.81088108811,19.482576905131975,20.25267548534959,nan,12.382683362742076,0.6086885772306079,19.535286690581923,20.350053408904593,36.317470338764174,nan,nan,
88208.82088208821,19.48158029075784,20.253074717507722,nan,12.383019349226048,0.6086965267391751,19.532510087878357,20.348138033567757,36.31666335296228,nan,0.6086541064015039,
88308.8308830883,19.48358798891102,20.25340897608426,nan,12.383453684483479,0.6087069744401403,19.53094126080582,20.347196463042454,36.3144463903874,nan,0.608654652792838,
88408.84088408842,19.48695491335594,20.25450918774476,nan,12.38319743805812,0.6087188061677944,19.531334296513517,20.346314906137405,36.3146791395569,nan,0.6086570239239539,
88508.85088508851,19.49075013222924,20.256396885616724,nan,12.383679560070426,0.6087293885905047,nan,20.344321865501094,36.31677367344989,nan,0.6086607472201141,
88608.86088608862,19.49306013026404,20.25758982281712,nan,12.38358945228933,0.6087415079842682,nan,20.345130689062554,36.31596581429566,nan,0.6086627501483968,
88708.8708870887,19.49193889557223,20.258566536635314,nan,12.382798876325474,0.6087519924115394,nan,20.344852774839985,nan,nan,0.6086663487419331,
88808.88088808881,19.492982398276432,20.25939248149697,nan,12.383377760132646,0.608767681896111,nan,20.343078479876006,36.31410439025302,nan,0.6086686668460145,
88908.8908890889,19.49498935555498,20.2605377978467,nan,12.383794793611658,0.6087720373960912,nan,20.34072035083729,36.31352453911135,12.382773388093335,0.6086724903318762,
89008.90089008902,19.493744100670483,20.26173148427483,nan,12.382701105165891,0.6087896570848415,nan,20.338168861094776,36.31659612707151,12.382974802859202,0.6086722988679134,
89108.91089108912,19.491454701575268,20.261189987219034,nan,12.382759494855721,0.6087834529917604,nan,20.339513570076026,36.31733177759187,12.382712398572195,0.6086710371023634,
89208.92089208921,19.491626395490645,20.261589111186524,nan,12.383134421703621,0.6087921967478844,nan,20.34613759361876,36.31678270133784,12.382655022580497,0.6086705457371003,
89308.93089308932,19.49178858762173,20.262978265360086,nan,12.382576928200749,0.6087806700148701,nan,20.35440947647736,nan,12.382541319980565,0.608666551177625,
89408.9408940894,19.490140131418563,20.261822924512085,nan,12.38259824701945,0.6087899368366011,nan,20.35621491054894,36.314595152874425,nan,0.6086621837357282,
89508.95089508953,19.487828212637645,20.26054681016126,nan,12.382711846145959,0.608775373220477,nan,20.35667151539264,36.313679883945184,nan,0.6086629466176594,
89608.96089608961,19.487209052914398,20.259848185121133,nan,12.382311339722376,0.6087727883429116,nan,20.353533258134494,nan,12.3826938709146,0.6086570636518726,
89708.97089708972,19.489728204800507,20.257865290082453,nan,12.382358594247007,0.6087611653238028,nan,20.349102732696068,36.31723518327599,12.382443839974583,0.608659353454865,
89808.98089808981,19.489700489903477,20.257261253311803,nan,12.382434094995567,0.608746361265242,nan,20.346678290467807,36.3167559334042,12.382857757381933,0.6086596633418377,
89908.99089908991,19.488224224987555,20.257742770466542,nan,12.38246465206901,0.6087417765379076,nan,20.346593979754292,36.31785575810436,12.382978905354912,0.6086565751916555,
90009.00090009,19.487964464938294,20.25733064491757,nan,12.382723422305176,0.6087272192169554,nan,20.3483768248061,36.31730533766215,12.382571534780347,0.6086554783056877,
90109.01090109012,19.488786328362757,20.256271827961953,nan,12.382753332695103,0.6087196236037689,19.516490829662686,20.348633904407233,36.31655089736315,12.382997535925742,0.6086533688872857,
90209.02090209021,19.488245613694506,20.25539567108057,nan,12.382183305271028,0.6087201918301093,nan,20.350255531650635,36.31659261011223,12.38350474398393,0.6086549893595905,
90309.03090309032,19.48776331109553,20.255043490644212,nan,12.382861317590804,0.6087089834990788,nan,20.3498498028736,36.31615963316093,12.383063094645276,0.6086558196075414,
90409.04090409042,19.48722404226964,20.255089941931416,nan,12.383162076999978,0.6087113612064562,nan,20.346602818247764,36.31597418452625,12.382947298130532,0.6086520009072094,
90509.05090509051,19.490555596445418,20.254834863758877,nan,12.382600037016767,0.6087188398994996,nan,20.341735755944644,36.31540543234432,nan,0.6086549680841102,
90609.06090609061,19.49188811030685,20.255093335525626,nan,12.3829854034318,0.6087141891480744,nan,20.338952473794468,36.31579098060944,12.383393807875384,0.6086535652780791,
90709.07090709072,19.491737184395866,20.25755693178362,nan,12.383463560006785,0.6087332466091104,nan,20.336708773808528,36.315462205928746,12.383383144980657,0.6086592517811507,
90809.08090809082,19.49285799234675,20.258089543667392,nan,12.383131913063051,0.608736322323757,nan,20.33474368833597,36.31779543225157,nan,0.608662243616346,
90909.09090909091,19.495386989691006,20.258599781585563,nan,12.383362043309589,0.608747839220612,nan,nan,36.31793394946766,nan,0.6086600998034977,
91009.10091009102,19.49687898807374,20.259455864337134,nan,12.383526423083191,0.6087624311643592,nan,nan,nan,nan,0.6086637821383579,
91109.1109110911,19.49651369202297,20.258718049606948,nan,12.383107453292745,0.6087786667759724,19.515478294872693,nan,nan,nan,0.6086643398646897,
91209.12091209121,19.495906274946968,20.258581937123854,nan,12.3831946293961,0.6087854562991677,19.51449314737184,nan,nan,nan,0.6086638743235386,
91309.1309130913,19.496958992323496,20.259563638615468,nan,12.383251365251216,0.6087987573037148,19.515242642103626,nan,nan,nan,0.6086648386029538,
91409.14091409142,19.497407830513403,20.259102052274205,nan,12.38294228828435,0.6088067595158584,19.51231802513072,nan,nan,nan,0.6086612934865364,
91509.15091509151,19.494784732574587,20.2581006660316,nan,12.383255739216503,0.6088109598937503,nan,nan,nan,nan,0.608664160262931,
91609.16091609161,19.494577160126006,20.25609925075361,nan,12.38303406049466,0.6088149931480464,nan,nan,nan,nan,0.6086624268037801,
91709.17091709172,19.4953936801777,20.254660769596892,nan,12.38265884097763,0.6088153507917644,nan,20.347256526266982,nan,nan,0.608662714184017,
91809.1809180918,19.495595770256436,20.25394589623956,nan,12.38318926412144,0.6088099710578839,nan,nan,36.31649226910023,nan,0.6086616502660787,
91909.19091909193,19.49512324682945,20.251372558875968,nan,12.38324840759264,0.6088034922481672,nan,nan,36.31331302887682,nan,0.608657181346954,
92009.20092009201,19.49508668784604,20.250375862538526,nan,12.38262931150032,0.6087930769795518,nan,20.349726146423894,36.314817754891,nan,0.6086588015348661,
92109.21092109212,19.49578578475508,20.250993187295602,nan,12.382630903449199,0.6087818216231617,nan,20.349652134980985,36.31484776676473,nan,0.6086550465433379,
92209.22092209221,19.497140049282933,20.25076493094503,nan,12.382836561200746,0.6087716535496202,nan,20.35054006411827,36.31576685118812,nan,0.6086565891607985,
92309.23092309231,19.496000158575097,20.250702492605825,nan,12.382536260332751,0.6087541819425686,nan,20.34956294415341,36.31537695880166,nan,0.6086572556612263,
92409.2409240924,19.49530646661319,20.25212567363173,nan,12.382327085135802,0.6087434366086245,nan,20.34826817963196,36.31409809862617,nan,nan,
92509.25092509252,19.49687744728185,20.25046927831458,nan,12.382748355939611,0.6087378229058446,nan,20.343871329017336,36.31384557773803,nan,nan,
92609.26092609261,19.49598164020048,20.250523994293346,nan,12.382542508091374,0.6087246199230094,nan,20.341003170358885,36.31384751322058,nan,0.6086686891362574,
92709.27092709272,19.495568698296843,20.251660089230082,nan,12.382543463072512,0.6087275611474177,nan,20.33625531520861,nan,nan,0.6086711929653615,
92809.2809280928,19.49556540170846,20.252026146602766,nan,12.382757141598086,0.6087244004982653,nan,20.333194044250742,nan,nan,0.6086749444416429,
92909.29092909291,19.496498612051038,20.251777296498744,nan,12.382886824959284,0.6087281941941001,nan,20.331840278802506,nan,nan,0.6086704522394032,
93009.30093009303,19.499841285731097,20.251729267671145,nan,12.38295728271166,0.6087275863157192,nan,20.332208194062495,nan,nan,0.6086807373868641,
93109.31093109312,19.500763490789026,20.251249206437063,nan,12.382723700997808,0.6087422360379489,nan,20.33109889061483,nan,nan,0.6086811342307172,
93209.32093209322,19.501823233463508,20.252213068172487,nan,12.382604937483068,0.608751014514836,nan,20.331589035044935,36.316494101189534,nan,0.6086868411194537,
93309.33093309331,19.505317762573274,20.25169768377922,nan,12.38314371134801,0.6087619843867156,nan,20.332376381581085,36.31361967445124,nan,0.6086925269314538,
93409.34093409342,19.506049019948417,20.251775784508833,nan,12.383463562033082,0.6087739497444874,nan,20.333469423529642,36.31353164799568,nan,0.6086909781866674,
93509.3509350935,19.50632852132357,20.25258127365673,nan,12.382671932161248,0.6087928867641169,nan,20.333942356816685,36.31412236791705,nan,0.6086965593927289,
93609.36093609362,19.505805930651345,20.252102997496312,nan,12.382660255917353,0.6088065568317012,nan,20.334391842433412,36.31371485393326,nan,0.6086984118291499,
93709.37093709371,19.506143967486096,20.252275203769845,nan,12.383217373723054,0.6088116953434545,nan,20.334396951500352,36.315521659817925,nan,0.6086960209789646,
93809.38093809382,19.507721172863196,20.253419259037628,nan,12.382687400362428,0.608828996422165,nan,20.335310208686202,nan,nan,0.6086935536006577,
93909.39093909391,19.5043393351307,20.25121520441526,nan,12.382988237475615,0.608830686952631,nan,20.336517531827422,36.31577906018471,nan,0.6086835185068052,
94009.40094009401,19.503702003531856,20.25035378456336,nan,12.38338264509416,0.6088331473646607,nan,20.335491431921643,nan,nan,0.6086848712073563,
94109.4109410941,19.503067011442493,20.25119610949561,nan,12.382763567050839,0.6088329760062109,nan,20.332473378211866,36.31391267033498,nan,0.608675311058738,
94209.42094209422,19.503642271579363,20.25128126138727,nan,12.382892064942396,0.6088269971297022,nan,20.33107671703453,36.314573255398145,nan,0.6086730899164297,
94309.43094309431,19.50405436167146,20.251356348789063,nan,12.383164004922152,0.6088246970959208,nan,20.331846824286423,nan,nan,0.6086684941406972,
94409.44094409441,19.501822064763086,20.2517357189205,nan,12.3828302350584,0.6088009719889524,nan,20.33143358043371,nan,nan,0.6086629842284754,
94509.45094509452,19.501827798548796,20.25129076684921,nan,12.382986192541889,0.6087985936912168,nan,20.33097153326572,nan,12.383311504342561,0.6086603516704687,
94609.46094609461,19.50188733578268,20.25191087560268,nan,12.382804401919744,0.6087818613578712,nan,nan,nan,12.38285467491211,0.6086544733043598,
94709.47094709473,19.49906957799065,20.252127923171493,nan,12.382248977706004,0.6087728064398104,nan,20.331262557875885,nan,nan,0.6086518950631283,
94809.48094809482,19.49671753259628,20.252385414240642,nan,12.38290508280128,0.6087505346431246,nan,20.33025159756329,36.314557660364976,nan,0.6086494641148998,
94909.49094909492,19.496376661805915,20.25300885754161,nan,12.382857999598722,0.6087457023692961,nan,20.329142670290548,36.315909675404605,12.382662992644798,0.6086489061744684,
95009.50095009501,19.496239574036466,20.25263735917786,nan,12.382152077461736,0.6087282763599275,nan,20.3306862304453,36.31404543970524,nan,0.6086531750910995,
95109.51095109512,19.495481431533552,20.25252789943547,nan,12.38260089353752,0.6087218340266514,nan,20.331510341548793,36.31158353025381,nan,0.6086503591839708,
95209.5209520952,19.4938489600351,20.253277005443632,nan,12.382782738406739,0.6087227261237101,nan,nan,36.30928395055098,12.38304181961978,0.6086565272306197,
95309.53095309532,19.493715784107792,20.251383638525216,nan,12.382486859287113,0.6087198801971281,nan,nan,36.31127353608735,nan,0.6086645486432098,
95409.54095409541,19.496893491741876,20.249192769382887,nan,12.382670188580018,0.608727126672798,nan,20.335398863579442,36.31306046509754,12.382822543198497,0.6086696829536716,
95509.55095509552,19.49891573269386,20.24883768375337,nan,12.382920198015444,0.6087312256811377,nan,20.336430799165505,36.31446594250602,12.383058564778677,0.6086775091097727,
95609.5609560956,19.499163663845565,20.248150947940257,nan,12.382780607817303,0.608743276636103,nan,20.336891060724575,36.31243402743253,nan,0.6086810171195698,
95709.57095709571,19.500973038228953,20.247849714164897,nan,12.38270533120825,0.608754491210922,nan,20.33553775720106,36.31068139371284,12.383142669143316,0.6086872575081146,
95809.58095809582,19.504207427191346,20.24757113970321,nan,12.382991511303828,0.608762250404756,nan,20.332914966484424,36.31174168331789,12.383359821492745,0.6086923673938319,
95909.59095909592,19.504880780016972,20.24667179974262,nan,12.38324900947803,0.6087778920821993,nan,20.331260522241525,36.311464513831524,12.383824021021232,0.6086953255151009,
96009.60096009602,19.50505001259218,20.24630006640113,nan,12.383041614654676,0.6087927401970579,nan,20.329609122935913,36.31092724625729,12.383466581083988,0.608699390516974,
96109.61096109611,19.505057043126005,20.246688690601438,nan,12.382832815686001,0.6088088451768978,nan,20.328984646808557,36.31055212034619,nan,0.6086986602822622,
96209.62096209622,19.507362013711283,20.24672341245637,nan,12.382753662443058,0.6088176689896911,nan,20.325281113213865,36.31141611325409,12.383912129146694,0.6087023597228254,
96309.63096309631,19.50939012563776,20.248766633215805,nan,12.38287639346801,0.6088207252016207,nan,20.32384715237209,nan,12.384243964426322,0.6087037488690313,
96409.64096409641,19.507668476392585,20.248710000943888,nan,12.38302651002272,0.6088299408850297,nan,20.322516542122315,36.30881232332201,12.383727754035737,0.6087009814178326,
96509.6509650965,19.508212381018392,20.249626060795872,nan,12.3823017811061,0.6088217068989462,nan,20.32149844204368,36.310374786588476,12.383804509674599,0.6087010933939817,
96609.66096609662,19.50909606577605,20.252051390860483,nan,12.382364167450726,0.6088217974461301,nan,20.323392149563503,36.31014583499102,12.383741673441346,0.6086927222228976,
96709.67096709671,19.511672299117482,20.251443791442018,nan,12.382913804560228,0.6088152477536262,nan,20.32720641796429,36.312391268416626,nan,0.6086885029786215,
96809.68096809681,19.511952895433417,20.24992791159395,nan,12.382344643516342,0.6088052138660551,nan,20.328543181715137,36.31129677090425,12.383457023895184,0.6086846027764675,
96909.6909690969,19.510789138494392,20.25016722069801,nan,12.382602972371332,0.6087942929666177,nan,20.329962136889826,36.308875192730405,12.383554021758272,0.6086759295490323,
97009.70097009701,19.511536466352318,20.2499470633707,nan,12.383349239686538,0.6087811588151641,nan,20.331879301210993,36.30887118021449,12.38361285973503,0.6086705296287749,
97109.71097109713,19.509882053964755,20.249691147383746,nan,12.382521752173766,0.6087658077166012,nan,nan,36.31056477196359,12.383472078074254,0.6086651806392398,
97209.72097209722,19.508249692468016,20.249785506803878,nan,12.382777869777515,0.6087481528965923,19.474952344201625,nan,nan,12.383297010588299,0.6086586457348597,
97309.73097309732,19.505703188742856,20.24893773421551,nan,12.383436911269094,0.6087419571704527,19.47823989723945,nan,nan,12.382952787956912,0.6086629919482105,
97409.74097409741,19.50531764182378,20.247719983907608,nan,12.38304912712143,0.6087309359793381,19.477540101345443,nan,nan,12.383248247984204,0.6086610903781062,
97509.75097509752,19.505838367432563,20.246410417735532,nan,12.383213070319277,0.6087278289164503,19.477800368015327,nan,36.30930309702863,nan,0.6086600213959039,
97609.7609760976,19.504402542782145,20.245987274469684,nan,12.383203562907097,0.6087241544775049,19.478260356140677,nan,36.31023836495369,nan,0.6086597182437108,
97709.77097709772,19.50384375156378,20.24561128436047,nan,12.382728713453586,0.6087211212618039,19.476702397131675,nan,nan,nan,0.6086617750779739,
97809.78097809781,19.505269807522485,20.24426389781597,nan,12.383137404834645,0.6087222121864347,19.477340226376775,nan,36.30964798540552,12.383196251872338,0.608664482349977,
97909.79097909792,19.507612242774176,20.243065446659358,nan,12.383154227743999,0.6087280147899674,19.479925916719257,nan,36.309187598325515,12.382887048184344,0.608669181749966,
98009.800980098,19.50860762576636,20.245053299745035,nan,12.382582533467973,0.6087435657960492,19.478800056442875,20.32707406140054,36.308643093290996,nan,0.6086709291028994,
98109.81098109811,19.509397479240988,20.24462497326281,nan,12.383095814047644,0.6087467378034692,19.47923123480799,20.326355194510615,36.31131433244245,12.3838730235025,0.6086732930780779,
98209.8209820982,19.509541771143663,20.243749498425952,nan,12.383177226677244,0.6087661409242939,19.48295802581609,20.328361226713458,36.30879767908614,12.383457172545947,0.6086772284763384,
98309.83098309832,19.51089971979324,20.245415310720162,nan,12.38255002782865,0.6087746970688581,19.48242672139582,20.329466612596946,36.307686101669184,12.383682402890862,0.6086793621892078,
98409.84098409842,19.510917100022596,20.245205199396537,nan,12.383087970465235,0.608785413366714,19.48344652942347,20.329945380734976,36.30717957676249,12.383886901470232,0.6086819848690906,
98509.85098509851,19.508851591322514,20.246778014569067,nan,12.38315562432134,0.6087972064904036,19.48391826312236,20.327742409638258,nan,nan,0.6086817829687625,
98609.86098609862,19.509245825283976,20.24917881283805,nan,12.382485094636007,0.6088068127711964,19.482912573336424,nan,36.30974834616172,12.383573147964748,0.6086818536590787,
98709.87098709871,19.50963306744658,20.250235926929392,nan,12.382615678534833,0.6088041651543432,19.482584129164408,nan,36.3082914274974,12.383826800741385,0.6086833497343143,
98809.88098809883,19.508689543816182,20.249845517978084,nan,12.383092026666159,0.608812481113971,19.50842375296342,20.324969248070396,36.30966397919576,12.383960068957434,0.6086770256819346,
98909.89098909892,19.509860109943958,20.24990396840404,nan,12.382903695753399,0.6088122013358304,nan,20.32485212665687,36.30870490031395,12.383830987906453,0.6086782572631635,
99009.90099009902,19.509584218036135,20.250365019498386,nan,12.382721490053015,0.6088004055190376,nan,20.32481049875173,36.308547467966285,12.383937103325183,0.608675312165009,
99109.91099109911,19.509714308999424,20.250671000983665,nan,12.38277041417256,0.6088032772532075,19.505494092518248,20.32714839954909,36.30807578047787,12.383573984652372,0.6086719380306768,
99209.92099209921,19.510653078820514,20.250214995025928,nan,12.382695018014495,0.6087926832630404,19.50349064304523,20.325800813637496,36.30715092524944,12.383563739164266,0.6086707361291236,
99309.9309930993,19.509429886695095,20.24933544089212,nan,12.383249185630538,0.6087672205666401,19.50379055592299,nan,36.30884058053213,nan,0.6086644243628307,
99409.94099409942,19.50930313294347,20.249890453250444,nan,12.383044576760577,0.6087703834624005,19.501972892954207,nan,36.30753063932103,12.383523163959175,0.6086659438182341,
99509.95099509951,19.508031697333756,20.249238290594437,nan,12.38261101434996,0.6087554726686687,19.499980189174618,20.3260629306974,36.309453376092684,12.383641148770812,0.6086585168034744,
99609.96099609962,19.504927125262352,20.247659003643996,nan,12.38322389656784,0.608735026726468,19.49896618090333,20.32506984572685,36.30852350803099,nan,0.6086612411275445,
99709.9709970997,19.50429946563979,20.246862574010017,nan,12.383003827667872,0.6087344903172529,19.496756759305832,20.32593947269355,36.30772388029556,12.38300459086927,0.6086636507675475,
99809.98099809981,19.50342323800176,20.245060663093877,nan,12.38241812819477,0.608719566130888,19.494695167853,20.326811350606334,36.30704674072154,nan,0.6086603684907494,
99909.99099909993,19.502421738086635,20.243902120415576,nan,12.383149985030668,0.6087115699290852,19.4966972067189,20.32719929364386,nan,12.383516463428176,0.6086671301925873,
100010.00100010002,19.502565162361133,20.24599271076621,nan,12.383424474985238,0.6087108197929663,19.495180310045377,nan,36.310165517434775,12.382853795909531,0.6086699702184134,
100110.01100110012,19.503760668789713,20.246534609700603,nan,12.382583650204177,0.608709170407079,19.495434665768833,20.326458497831634,36.30541509321931,nan,0.6086744378660858,
100210.02100210021,19.504390452130053,20.24677101760269,nan,12.382857566476307,0.6087123803321159,19.49863159887696,nan,36.30630048053132,nan,0.6086824650797705,
100310.03100310032,19.50607158845938,20.246912305806298,nan,12.383335480537903,0.6087223560901945,19.498636686661513,nan,36.305645587656336,12.382952320603042,0.6086835424796722,
100410.0410041004,19.505809625405735,20.247271866216693,nan,12.38289975829494,0.6087275622331401,19.50153213181195,20.33156137152495,36.30686448403162,12.382757658109345,0.608688679294062,
100510.05100510053,19.506097068451396,20.248663807469104,nan,12.382802056606144,0.6087318582900474,19.503480834218323,20.331618294345308,36.308811144645446,12.383453702900143,0.6086928749399705,
100610.06100610062,19.507578118993887,20.24903683149255,nan,12.382897345904942,0.6087456713033577,19.502502798412532,20.33293844666081,36.3081461438961,12.38357668596252,0.6086962923213968,
100710.07100710072,19.508296096452877,20.249093852574024,nan,12.382814374957047,0.6087509324802252,19.505792250063177,20.332558219074446,36.30834730945391,12.383513735984254,0.608705485944437,
100810.08100810081,19.50889620898827,20.249809214336974,nan,12.382911346129033,0.6087696857648566,19.507168361304426,20.329467570959892,36.30748676253572,12.383662906481623,0.60870242941613,
100910.09100910091,19.50988346143749,20.249938745848766,nan,12.382727619806326,0.6087772383472194,19.50694479613976,20.325545783007406,36.30963599365915,12.383386748301225,0.608705538889335,
101010.101010101,19.51213523616675,20.249354074409172,nan,12.38235459232153,0.608781496798082,19.508348464088222,20.32365624134519,36.309044822922495,nan,0.6087044801272405,
101110.11101110112,19.513592596795828,20.249459297603448,nan,12.382686382842344,0.6087885863916328,19.509891856455866,20.322661999646233,36.30782761110864,12.383444801238161,0.6087015018230331,
101210.12101210123,19.516173044489168,20.247259378412828,nan,12.382707386555225,0.6087866007505514,19.51025525383502,20.32060798585285,36.31011555886916,nan,0.6086997292361119,
101310.13101310132,19.51733423388132,20.245978671002085,nan,12.382375247124848,0.6087873266998375,19.5120419418817,20.319327500525567,36.31094728984101,12.383521752383984,0.6086935001862182,
101410.14101410142,19.51922212026198,20.24735521203123,nan,12.382785002770671,0.6087823261521669,19.51295964476431,20.320370926408096,36.310909634476886,12.38352466180631,0.6086893611237099,
101510.15101510151,19.52032630701321,20.2482364855082,nan,12.383275409433486,0.6087812455518942,19.51381238079604,20.320976703380854,36.310317492472066,12.383065411603413,0.6086864933721614,
101610.16101610161,19.517770971732222,20.247471663329318,nan,12.382574505296557,0.6087708859959153,19.5152607404905,nan,36.30844016424944,12.383133964320107,0.6086818985119562,
101710.1710171017,19.51610289223889,20.24727353636703,nan,12.382989637585172,0.6087611136514308,19.51526084972329,nan,36.308369433848036,nan,0.6086741394801858,
101810.18101810182,19.515119795888413,20.246463480195505,nan,12.383570849828168,0.6087520099971637,19.513471891533946,nan,36.309263866837185,12.383025855369077,0.6086627392376978,
101910.19101910191,19.51295651463867,20.247232462510446,nan,12.383081114993413,0.6087330982831717,19.513483508967827,nan,36.310470350897525,nan,0.6086655564217336,
102010.20102010202,19.510695970017355,20.24605400860011,nan,12.383058890293928,0.6087268330177915,nan,nan,36.30801908589278,nan,0.6086613607788822,
102110.2110211021,19.506691869075762,20.245825138979484,nan,12.383235088731487,0.608710005362198,nan,nan,nan,nan,0.6086584143409608,
102210.22102210221,19.504060031839852,20.245750011985393,nan,12.383080907861347,0.6087086522563354,nan,nan,nan,nan,0.6086600814381934,
102310.2310231023,19.50437719345688,20.24546899400289,nan,12.383233799363033,0.6086991737845012,nan,20.326470088036828,36.308516613096025,nan,0.6086577615012289,
102410.24102410242,19.502890929907277,20.245693154113813,nan,12.383179071160825,0.6086938750638127,nan,20.326332946670416,36.31009181430542,nan,0.6086622504796659,
102510.25102510252,19.500342678650778,20.246394442691816,nan,12.382648932805647,0.6086846780222593,nan,20.324548937720344,36.30864237930188,nan,0.6086635895640178,
102610.26102610261,19.501318771875273,20.244344547275585,nan,12.383204149735253,0.608692592052858,nan,nan,36.310283414598764,nan,0.608667069522204,
102710.27102710272,19.500515923416703,20.24346445944219,nan,12.383171642463592,0.6086916895958898,nan,nan,36.30852523124467,nan,0.6086729406221734,
102810.2810281028,19.49896383240432,20.24483268639658,nan,12.382491586929968,0.6086931965886011,nan,nan,36.31035758386055,nan,0.6086706131398008,
102910.29102910293,19.497892701108203,20.245086141175662,nan,12.383193815955215,0.6087088230254888,nan,nan,nan,nan,0.6086821476619773,
103010.30103010302,19.49696527679251,20.244588943884438,nan,12.383083072609567,0.6087064978864122,nan,nan,nan,12.383169366500864,0.6086825457622679,
103110.31103110312,19.498703940399036,20.243795193424567,nan,12.382371034548834,0.6087199905884757,nan,nan,nan,12.38331477769476,0.6086880310757445,
103210.32103210321,19.49916725081087,20.242807247577463,nan,12.38292758350441,0.6087256389558887,19.480238565441645,nan,36.309177036674335,12.383188566233006,0.6086933278832822,
