System,Planet Pair,Variation,Fractional Variation
sysSim_224.csv,Planets 1 and 3,0.029262883606740342,0.010374625404112927
sysSim_224.csv,Planets 2 and 3,0.004680035121817472,0.0016590390054366385
sysSim_224_randomO.csv,Planets 1 and 2,0.003197900126623089,0.23565185487706888
sysSim_224_randomO.csv,Planets 1 and 3,0.0058669143536276384,0.4660499168246147
sysSim_224_randomO.csv,Planets 2 and 3,0.002380782411390078,1.585881545826261
sysSim_225.csv,Planets 1 and 2,0.0359925947453279,0.01729300327774456
sysSim_225.csv,Planets 1 and 3,0.046511448831466407,0.022347040660115274
sysSim_225.csv,Planets 2 and 3,0.06595527211231866,0.031685234372719084
sysSim_225.csv,Planets 1 and 4,0.028383373352705465,0.013642474739091392
sysSim_225.csv,Planets 2 and 4,0.04719620357128829,0.022684106426392764
sysSim_225.csv,Planets 3 and 4,0.058402421965270346,0.028072147762165656
sysSim_225.csv,Planets 1 and 5,0.016514107480471107,0.007939013823351406
sysSim_225.csv,Planets 2 and 5,0.035153106075505924,0.016898957975333872
sysSim_225.csv,Planets 3 and 5,0.04662084877536232,0.02241277951325473
sysSim_225.csv,Planets 4 and 5,0.055892249830344465,0.02688352594910461
sysSim_225_randomO.csv,Planets 1 and 2,0.02113600836769543,2.4415006250772526
sysSim_225_randomO.csv,Planets 1 and 3,0.03024807664127367,1.8120275741419616
sysSim_225_randomO.csv,Planets 2 and 3,0.03608011306454378,2.0237076628597945
sysSim_225_randomO.csv,Planets 1 and 4,0.02262529465833555,1.6088102736809573
sysSim_225_randomO.csv,Planets 2 and 4,0.02851776041592236,2.0256855760774672
sysSim_225_randomO.csv,Planets 3 and 4,0.03819437835633568,1.978414776915469
sysSim_225_randomO.csv,Planets 1 and 5,0.010926960823603778,0.816574984270102
sysSim_225_randomO.csv,Planets 2 and 5,0.02201560453819832,1.6830133156612215
sysSim_225_randomO.csv,Planets 3 and 5,0.03167572371247019,1.5893795186633195
sysSim_225_randomO.csv,Planets 4 and 5,0.030458784137038928,1.3025053651418723
sysSim_226.csv,Planets 1 and 2,0.12796147357720522,0.14014985759650692
sysSim_226.csv,Planets 1 and 3,0.07433374827086459,0.08150045541909905
sysSim_226.csv,Planets 2 and 3,0.045266598432630145,0.04960959162592662
sysSim_226.csv,Planets 1 and 4,0.09030292939984297,0.09902272023279754
sysSim_226.csv,Planets 2 and 4,0.06076266506740646,0.06663918579412297
sysSim_226.csv,Planets 3 and 4,0.05294335144773299,0.05812048861319419
sysSim_226_randomO.csv,Planets 1 and 2,0.10011404256860096,1.9749017697713536
sysSim_226_randomO.csv,Planets 1 and 3,0.0812536379355695,1.4987020345010054
sysSim_226_randomO.csv,Planets 2 and 3,0.035069585930930326,1.2492698781764748
sysSim_226_randomO.csv,Planets 1 and 4,0.0976672723561308,1.8271433157224763
sysSim_226_randomO.csv,Planets 2 and 4,0.05336689185661293,1.531735975030364
sysSim_226_randomO.csv,Planets 3 and 4,0.031032157476514846,1.0691262497853853
sysSim_227.csv,Planets 1 and 2,0.013843440022086595,0.008513267998071576
sysSim_227.csv,Planets 1 and 3,0.018686423622846116,0.011492145075281242
sysSim_227.csv,Planets 2 and 3,0.01976534811497621,0.012155443944127207
sysSim_227.csv,Planets 1 and 4,0.008677061398300934,0.005336381638245899
sysSim_227.csv,Planets 2 and 4,0.010075332814523552,0.006196260263546125
sysSim_227.csv,Planets 3 and 4,0.03418655513456903,0.02102343348005384
sysSim_227.csv,Planets 1 and 5,0.05037054429560239,0.030979034082176827
sysSim_227.csv,Planets 2 and 5,0.0514131745242985,0.03161976853777804
sysSim_227.csv,Planets 3 and 5,0.06604353800539298,0.04062106944299846
sysSim_227.csv,Planets 4 and 5,0.05523308422889239,0.03396927310919467
sysSim_227_randomO.csv,Planets 1 and 2,0.007818452294238852,1.4342194237632293
sysSim_227_randomO.csv,Planets 1 and 3,0.010063540815942929,1.6535714029205508
sysSim_227_randomO.csv,Planets 2 and 3,0.01136615216748696,1.8412732035209356
sysSim_227_randomO.csv,Planets 1 and 4,0.006372336937590329,2.283101917774082
sysSim_227_randomO.csv,Planets 2 and 4,0.007083762151860154,2.3180493895407275
sysSim_227_randomO.csv,Planets 3 and 4,0.018638414797963215,2.0886024887830046
sysSim_227_randomO.csv,Planets 1 and 5,0.025070160440693212,1.4629227274970944
sysSim_227_randomO.csv,Planets 2 and 5,0.02629471594425125,1.531538512320727
sysSim_227_randomO.csv,Planets 3 and 5,0.034358266943118485,1.8135749842768263
sysSim_227_randomO.csv,Planets 4 and 5,0.027615595316417357,1.4094525714717707
sysSim_228.csv,Planets 1 and 2,0.04510958087702652,0.18013376360910335
sysSim_228.csv,Planets 1 and 3,0.03510297819542649,0.14039475573927684
sysSim_228.csv,Planets 2 and 3,0.02755691989756162,0.1102520462676669
sysSim_228.csv,Planets 1 and 4,0.04593009347379595,0.1837202300004013
sysSim_228.csv,Planets 2 and 4,0.06282974035007616,0.25006116204294737
sysSim_228.csv,Planets 3 and 4,0.011247901982185615,0.04497522432727612
sysSim_228_randomO.csv,Planets 1 and 2,0.049519056706702154,1.7761094761683913
sysSim_228_randomO.csv,Planets 1 and 3,0.03678468250079443,1.2803433850865775
sysSim_228_randomO.csv,Planets 2 and 3,0.03080863364722558,1.1885136275587274
sysSim_228_randomO.csv,Planets 1 and 4,0.04218057804310387,1.4849777324167064
sysSim_228_randomO.csv,Planets 2 and 4,0.039832644484723186,1.5629100206374547
sysSim_228_randomO.csv,Planets 3 and 4,0.007316479488870889,0.32146884123064007
sysSim_229.csv,Planets 1 and 2,0.005224593133168254,0.0026927272424661585
sysSim_229.csv,Planets 1 and 3,0.013133855016519203,0.006769077159954204
sysSim_229.csv,Planets 2 and 3,0.009749799330316389,0.005024974401101077
sysSim_229.csv,Planets 1 and 4,0.025652296321621026,0.013220856792289494
sysSim_229.csv,Planets 2 and 4,0.02386733813425801,0.012300948394434354
sysSim_229.csv,Planets 3 and 4,0.01609616907113809,0.008295851405579016
sysSim_229_randomO.csv,Planets 1 and 2,0.002868988597234192,0.7137896091867225
sysSim_229_randomO.csv,Planets 1 and 3,0.00853239807603581,1.2698335275332813
sysSim_229_randomO.csv,Planets 2 and 3,0.007647502209290782,1.5827479050985411
sysSim_229_randomO.csv,Planets 1 and 4,0.014768055500057537,2.1146164683157935
sysSim_229_randomO.csv,Planets 2 and 4,0.01437631737504659,2.095562000797145
sysSim_229_randomO.csv,Planets 3 and 4,0.011051350858291988,1.6630035442805762
sysSim_230.csv,Planets 1 and 2,0.9788475657678233,0.38365415068433845
sysSim_230.csv,Planets 1 and 3,0.633802124605038,0.2569224243164393
sysSim_230.csv,Planets 2 and 3,0.42150607662366824,0.1652367253607339
sysSim_231.csv,Planets 1 and 2,0.17418871361191668,0.05709995721431319
sysSim_231.csv,Planets 1 and 3,0.11667707958001561,0.03818092127727909
sysSim_231.csv,Planets 2 and 3,0.17559019339376292,0.057509362716668275
sysSim_231.csv,Planets 1 and 4,0.14751811075446497,0.04830965575010097
sysSim_231.csv,Planets 2 and 4,0.18141537780576567,0.0595216222451324
sysSim_231.csv,Planets 3 and 4,0.15150304398146508,0.049626831475997175
sysSim_231.csv,Planets 1 and 5,0.08972481627933693,0.02933745106327384
sysSim_231.csv,Planets 2 and 5,0.14484777054932652,0.047525291928727696
sysSim_231.csv,Planets 3 and 5,0.08885638260707918,0.02906687516430054
sysSim_231.csv,Planets 4 and 5,0.11377505203490346,0.03725238633933767
sysSim_231_randomO.csv,Planets 1 and 2,0.10300524776784875,2.0043501158771124
sysSim_231_randomO.csv,Planets 1 and 3,0.08051902011935531,1.9371200688670944
sysSim_231_randomO.csv,Planets 2 and 3,0.09039753787787572,1.251191583502244
sysSim_231_randomO.csv,Planets 1 and 4,0.08240271573848403,2.26654072595762
sysSim_231_randomO.csv,Planets 2 and 4,0.08766109530298988,2.269859664951729
sysSim_231_randomO.csv,Planets 3 and 4,0.08014315684952461,2.151919645824352
sysSim_231_randomO.csv,Planets 1 and 5,0.06647930578116,2.0637349668821603
sysSim_231_randomO.csv,Planets 2 and 5,0.07069626812993798,2.182049508770641
sysSim_231_randomO.csv,Planets 3 and 5,0.0640136808617575,1.8589328942748646
sysSim_231_randomO.csv,Planets 4 and 5,0.06842779272751655,2.2564790001804758
sysSim_232.csv,Planets 1 and 2,0.024090235318846798,0.012788455628121795
sysSim_232.csv,Planets 1 and 3,0.039920965295805244,0.02119298622781236
sysSim_232.csv,Planets 2 and 3,0.04918171500861668,0.026107657179134262
sysSim_232.csv,Planets 1 and 4,0.07759046043075402,0.04118764967060691
sysSim_232.csv,Planets 2 and 4,0.0714792677660836,0.037947100307792817
sysSim_232.csv,Planets 3 and 4,0.0628010838675157,0.033343000703616225
sysSim_232_randomO.csv,Planets 1 and 2,0.01943557140286785,2.104261766444214
sysSim_232_randomO.csv,Planets 1 and 3,0.02988305152243026,2.0465493235591263
sysSim_232_randomO.csv,Planets 2 and 3,0.02842888369940225,1.9896746089409039
sysSim_232_randomO.csv,Planets 1 and 4,0.04186408596304117,1.924295191048965
sysSim_232_randomO.csv,Planets 2 and 4,0.04144945972182875,2.040874653344165
sysSim_232_randomO.csv,Planets 3 and 4,0.04379241503122356,1.9031783366905062
sysSim_233.csv,Planets 1 and 2,0.10642163483355249,0.0831939051706829
sysSim_233.csv,Planets 1 and 3,0.07430924051323906,0.05808824108812506
sysSim_233.csv,Planets 2 and 3,0.07901966479310296,0.061766667015186634
sysSim_233.csv,Planets 1 and 4,0.0653304214252195,0.05107266716877452
sysSim_233.csv,Planets 2 and 4,0.06533453056075977,0.05107180294337623
sysSim_233.csv,Planets 3 and 4,0.07597941224217863,0.05934638685388183
sysSim_233.csv,Planets 1 and 5,0.0876230081071856,0.06851084995970855
sysSim_233.csv,Planets 2 and 5,0.09404717960612574,0.07350711518239492
sysSim_233.csv,Planets 3 and 5,0.07668128107811412,0.05989807307690888
sysSim_233.csv,Planets 4 and 5,0.11103942149850976,0.08675723302305005
sysSim_233_randomO.csv,Planets 1 and 2,0.06449865136978929,1.6226091678190069
sysSim_233_randomO.csv,Planets 1 and 3,0.06657784265789413,1.9747731063492866
sysSim_233_randomO.csv,Planets 2 and 3,0.07290515898026645,2.07037252297043
sysSim_233_randomO.csv,Planets 1 and 4,0.06485477282079592,1.9813173704977465
sysSim_233_randomO.csv,Planets 2 and 4,0.06794410599615072,1.9240631077489116
sysSim_233_randomO.csv,Planets 3 and 4,0.05058112337449233,1.5762979740347962
sysSim_233_randomO.csv,Planets 1 and 5,0.07408776855539885,2.0985529192507135
sysSim_233_randomO.csv,Planets 2 and 5,0.07872952902314234,2.152968228461419
sysSim_233_randomO.csv,Planets 3 and 5,0.057860453881788385,1.7868124444987319
sysSim_233_randomO.csv,Planets 4 and 5,0.06795892909778138,1.8727681031004009
sysSim_234.csv,Planets 1 and 2,0.3832253537804915,0.26448735450625677
sysSim_234.csv,Planets 1 and 3,0.2164196604952977,0.1494112278904749
sysSim_234.csv,Planets 2 and 3,0.2074148827187996,0.14335460460871455
sysSim_234_randomO.csv,Planets 1 and 2,0.20483360938352932,1.7698681676755363
sysSim_234_randomO.csv,Planets 1 and 3,0.1334853199801706,1.5772931076531298
sysSim_234_randomO.csv,Planets 2 and 3,0.15244431213942586,1.4497832632783283
sysSim_235_randomO.csv,Planets 1 and 2,0.1052749651456498,2.015561159681232
sysSim_235_randomO.csv,Planets 1 and 3,0.1578288821077924,1.4334694058001136
sysSim_235_randomO.csv,Planets 2 and 3,0.08137337577461648,0.9125476431115036
sysSim_236.csv,Planets 1 and 2,0.014937633571061593,0.006832213306661144
sysSim_236.csv,Planets 1 and 3,0.020950128161662196,0.009582424598917108
sysSim_236.csv,Planets 2 and 3,0.01545018417852484,0.007066021980928299
sysSim_236.csv,Planets 1 and 4,0.015116604124533417,0.006915164350985061
sysSim_236.csv,Planets 2 and 4,0.017400016497913118,0.007958588530943302
sysSim_236.csv,Planets 3 and 4,0.0232362148809222,0.010628275329469371
sysSim_236_randomO.csv,Planets 1 and 2,0.009102488101431543,0.8516028580234611
sysSim_236_randomO.csv,Planets 1 and 3,0.010441448557432169,0.9818130965725713
sysSim_236_randomO.csv,Planets 2 and 3,0.012674911730647252,1.0882661292745779
sysSim_236_randomO.csv,Planets 1 and 4,0.019783057465046557,1.3943889597174104
sysSim_236_randomO.csv,Planets 2 and 4,0.015545031415772842,1.2827941901484472
sysSim_236_randomO.csv,Planets 3 and 4,0.016989889670075503,1.399280191008113
sysSim_237_randomO.csv,Planets 1 and 2,0.021158467687269367,0.3345589364129253
sysSim_237_randomO.csv,Planets 1 and 3,0.054017620629622544,1.7345880435789633
sysSim_237_randomO.csv,Planets 2 and 3,0.05347537448383968,1.711910447897974
sysSim_238_randomO.csv,Planets 1 and 2,0.15586146341297472,1.659766669708016
sysSim_238_randomO.csv,Planets 1 and 3,0.06790920343885491,1.2773799151597152
sysSim_238_randomO.csv,Planets 2 and 3,0.08889859490207655,1.6437568411392907
sysSim_240.csv,Planets 1 and 2,0.2068436474656603,0.0949452597690285
sysSim_240.csv,Planets 1 and 3,0.2511792823673895,0.11514567715403543
sysSim_240.csv,Planets 2 and 3,0.16544973889331205,0.07588933885045744
sysSim_240.csv,Planets 1 and 4,0.29615179191211993,0.13576369356336962
sysSim_240.csv,Planets 2 and 4,0.217411908002751,0.09966060030021226
sysSim_240.csv,Planets 3 and 4,0.1007699764699086,0.046161299064665005
sysSim_240_randomO.csv,Planets 1 and 2,0.15899746054847674,1.899449116375698
sysSim_240_randomO.csv,Planets 1 and 3,0.15924132391767915,1.8548061388306938
sysSim_240_randomO.csv,Planets 2 and 3,0.12662714461424876,1.8380096323064654
sysSim_240_randomO.csv,Planets 1 and 4,0.18401576788860602,2.2027458502514015
sysSim_240_randomO.csv,Planets 2 and 4,0.14981069143128317,1.9615213235208386
sysSim_240_randomO.csv,Planets 3 and 4,0.10598836742293716,1.806122847964736
sysSim_242.csv,Planets 1 and 2,0.047582829455902864,0.018788787309232908
sysSim_242.csv,Planets 1 and 3,0.03210584264195493,0.012673642228659994
sysSim_242.csv,Planets 2 and 3,0.021245866147123316,0.008386269993935772
sysSim_243_randomO.csv,Planets 1 and 2,0.041436026269742715,0.7161985310596399
sysSim_243_randomO.csv,Planets 1 and 3,0.02119492387473427,1.5362319789569623
sysSim_243_randomO.csv,Planets 2 and 3,0.03143281412955317,0.5613439974849668
sysSim_244_randomO.csv,Planets 1 and 2,0.040929686332744526,1.0979270884777124
sysSim_244_randomO.csv,Planets 1 and 3,0.03964096062029656,1.966885934845132
sysSim_244_randomO.csv,Planets 2 and 3,0.024269780753456118,1.4863310465123292
sysSim_245.csv,Planets 1 and 2,0.01089711748081812,0.007343333043752738
sysSim_245.csv,Planets 1 and 3,0.054928074439897,0.03701140417996793
sysSim_245.csv,Planets 2 and 3,0.04677617677751078,0.03151891440824771
sysSim_245.csv,Planets 1 and 4,0.026793361107162683,0.0180545669967715
sysSim_245.csv,Planets 2 and 4,0.035461490428632336,0.02389504566556322
sysSim_245.csv,Planets 3 and 4,0.04420943211305972,0.02978870375562165
sysSim_245_randomO.csv,Planets 1 and 2,0.009877173975404926,0.793161395448394
sysSim_245_randomO.csv,Planets 1 and 3,0.03009580124044778,1.8030652294417202
sysSim_245_randomO.csv,Planets 2 and 3,0.026495912509189246,1.8804996898194934
sysSim_245_randomO.csv,Planets 1 and 4,0.026413068645280757,1.8682120181720723
sysSim_245_randomO.csv,Planets 2 and 4,0.030269383277234836,1.7985380397410653
sysSim_245_randomO.csv,Planets 3 and 4,0.028494148618401733,2.0100981402525595
sysSim_246_randomO.csv,Planets 1 and 2,0.023086017984892064,1.6865674020811268
sysSim_246_randomO.csv,Planets 1 and 3,0.02995656360549736,0.5820397073772
sysSim_246_randomO.csv,Planets 2 and 3,0.02985388947943426,0.7958971609887123
sysSim_247_randomO.csv,Planets 1 and 2,0.006428177623477978,0.5081468440239045
sysSim_247_randomO.csv,Planets 1 and 3,0.01476411098689788,1.3250767009629176
sysSim_247_randomO.csv,Planets 2 and 3,0.011822286562447548,1.377817908627062
sysSim_248_randomO.csv,Planets 1 and 2,0.05248532302650056,1.651323848124688
sysSim_248_randomO.csv,Planets 1 and 3,0.02423169283020536,1.0947317846950937
sysSim_248_randomO.csv,Planets 2 and 3,0.029493109935819217,1.4996093284532885
sysSim_248_randomO.csv,Planets 1 and 4,0.02603337075084851,0.971169217817989
sysSim_248_randomO.csv,Planets 2 and 4,0.03370581080423048,1.3770523751024204
sysSim_248_randomO.csv,Planets 3 and 4,0.021285946389545115,2.204187614394071
sysSim_249.csv,Planets 1 and 2,0.05043538358995425,0.016296638616061326
sysSim_249.csv,Planets 1 and 3,0.031481671693241786,0.010168093753367802
sysSim_249.csv,Planets 2 and 3,0.05657539707692516,0.018289626507658408
sysSim_250_randomO.csv,Planets 1 and 2,0.010964204065828532,1.4794438699788597
sysSim_250_randomO.csv,Planets 1 and 3,0.020221489595932875,2.259815240391345
sysSim_250_randomO.csv,Planets 2 and 3,0.017032274381498392,2.0880114019206
sysSim_250_randomO.csv,Planets 1 and 4,0.017516041404852356,1.5072428152352906
sysSim_250_randomO.csv,Planets 2 and 4,0.006835453117773324,1.2068676357305819
sysSim_250_randomO.csv,Planets 3 and 4,0.017953043941220242,2.265120705724133
sysSim_251.csv,Planets 1 and 2,0.09209363858767183,0.053624503971329576
sysSim_251.csv,Planets 1 and 3,0.01735734560733393,0.010113860363864203
sysSim_251.csv,Planets 2 and 3,0.028620302861067204,0.016674489603360067
sysSim_251.csv,Planets 1 and 4,0.039653963607742426,0.023104003068852113
sysSim_251.csv,Planets 2 and 4,0.05489423735181753,0.0319869958839154
sysSim_251.csv,Planets 3 and 4,0.12224136031379684,0.0712064588700109
sysSim_252_randomO.csv,Planets 1 and 2,0.015439908088157268,0.35321231569910455
sysSim_252_randomO.csv,Planets 1 and 3,0.016940612240900273,0.8504586137657303
sysSim_252_randomO.csv,Planets 2 and 3,0.00933484890899405,0.5270787102413366
sysSim_252_randomO.csv,Planets 1 and 4,0.01798521947127176,0.9175542823700256
sysSim_252_randomO.csv,Planets 2 and 4,0.010636887697561256,0.6107571265373648
sysSim_252_randomO.csv,Planets 3 and 4,0.009053942111714692,1.1198420790242545
sysSim_253.csv,Planets 1 and 2,0.03163433069206156,0.04329386777847543
sysSim_253.csv,Planets 1 and 3,0.0606632054655063,0.08290218749897929
sysSim_253.csv,Planets 2 and 3,0.035032042495758864,0.04785391930493011
sysSim_253.csv,Planets 1 and 4,0.06642391638722422,0.09071975412604097
sysSim_253.csv,Planets 2 and 4,0.04058145881787001,0.055413159874977976
sysSim_253.csv,Planets 3 and 4,0.07561970478302016,0.10293879422055159
sysSim_253_randomO.csv,Planets 1 and 2,0.012172760937460753,1.0690103241317463
sysSim_253_randomO.csv,Planets 1 and 3,0.03299605687738827,1.6510963029191716
sysSim_253_randomO.csv,Planets 2 and 3,0.012366758436474742,0.752075301713034
sysSim_253_randomO.csv,Planets 1 and 4,0.0341092839995465,1.5350520761822155
sysSim_253_randomO.csv,Planets 2 and 4,0.012134583034334864,0.6379644187179867
sysSim_253_randomO.csv,Planets 3 and 4,0.006581003956224921,0.1734063628514325
sysSim_254.csv,Planets 1 and 2,0.4149902270547896,0.27379948226529405
sysSim_254.csv,Planets 1 and 3,0.2916578732577828,0.1925326261959677
sysSim_254.csv,Planets 2 and 3,0.39927877738155204,0.26367075458411154
sysSim_254.csv,Planets 1 and 4,0.15873630775803305,0.1048761743400775
sysSim_254.csv,Planets 2 and 4,0.27460176301690775,0.18138823552997596
sysSim_254.csv,Planets 3 and 4,0.18655517910728858,0.12315993768724494
sysSim_254.csv,Planets 1 and 5,0.2160358570888199,0.14274083623967856
sysSim_254.csv,Planets 2 and 5,0.33821200035753396,0.22340254822771993
sysSim_254.csv,Planets 3 and 5,0.2530842911796132,0.16717874970504012
sysSim_254.csv,Planets 4 and 5,0.13886679551737968,0.09175099685205322
sysSim_255.csv,Planets 1 and 2,0.042642706860585466,0.018075730292451322
sysSim_255.csv,Planets 1 and 3,0.1562690161349276,0.06620934878337735
sysSim_255.csv,Planets 2 and 3,0.12786032412179704,0.05418843309889559
sysSim_255.csv,Planets 1 and 4,0.10773367269663048,0.04564889699639137
sysSim_255.csv,Planets 2 and 4,0.10645117857276842,0.04510744643133269
sysSim_255.csv,Planets 3 and 4,0.09526713617394522,0.04036078149547204
sysSim_257_randomO.csv,Planets 1 and 2,0.20685943615610067,1.7941640532710141
sysSim_257_randomO.csv,Planets 1 and 3,0.22851343396039298,2.0713481865097125
sysSim_257_randomO.csv,Planets 2 and 3,0.17101583500632828,1.6051957042290952
sysSim_257_randomO.csv,Planets 1 and 4,0.13756727456124082,1.6461180685092824
sysSim_257_randomO.csv,Planets 2 and 4,0.09014649871968268,1.0183570962611803
sysSim_257_randomO.csv,Planets 3 and 4,0.10935032739511309,1.223410807711054
sysSim_258.csv,Planets 1 and 2,0.03377701334965533,0.01771510265271196
sysSim_258.csv,Planets 1 and 3,0.034064425479976235,0.017865861068094267
sysSim_258.csv,Planets 2 and 3,0.021830420910685655,0.011449420075257045
sysSim_258.csv,Planets 1 and 4,0.03036024084927247,0.015923834964497997
sysSim_258.csv,Planets 2 and 4,0.018288181285176286,0.00959169975146054
sysSim_258.csv,Planets 3 and 4,0.021477523533965925,0.011264481836037822
sysSim_258.csv,Planets 1 and 5,0.029296396398686086,0.015365315261742365
sysSim_258.csv,Planets 2 and 5,0.017070647011303564,0.00895327543118814
sysSim_258.csv,Planets 3 and 5,0.017854026494052544,0.009364125058294757
sysSim_258.csv,Planets 4 and 5,0.025388807281203185,0.013315982708495237
sysSim_258_randomO.csv,Planets 1 and 2,0.021614087293187263,2.167730702855736
sysSim_258_randomO.csv,Planets 1 and 3,0.02442098925982867,2.341129927778395
sysSim_258_randomO.csv,Planets 2 and 3,0.01840762899465195,1.9879790472433914
sysSim_258_randomO.csv,Planets 1 and 4,0.020333875710470826,2.092274980638198
sysSim_258_randomO.csv,Planets 2 and 4,0.014237920363933343,1.6943858127095537
sysSim_258_randomO.csv,Planets 3 and 4,0.017953011802862254,2.0534979501918396
sysSim_258_randomO.csv,Planets 1 and 5,0.02012712007101442,2.0910874411762332
sysSim_258_randomO.csv,Planets 2 and 5,0.013679372032389009,1.5708595226776922
sysSim_258_randomO.csv,Planets 3 and 5,0.016848758584382638,1.9296917981634307
sysSim_258_randomO.csv,Planets 4 and 5,0.017142599262546757,1.760332701846583
sysSim_259.csv,Planets 1 and 2,0.20854053991996757,0.09448938475652091
sysSim_259.csv,Planets 1 and 3,0.12072767364380699,0.05448564354033061
sysSim_259.csv,Planets 2 and 3,0.24907029937099923,0.11264277416215662
sysSim_259_randomO.csv,Planets 1 and 2,0.13266049859340756,1.8031239517604942
sysSim_259_randomO.csv,Planets 1 and 3,0.08611835966243925,1.633050662280595
sysSim_259_randomO.csv,Planets 2 and 3,0.10698920363220206,1.06558885463176
sysSim_260_randomO.csv,Planets 1 and 2,0.0270548764390379,1.5729943781537676
sysSim_260_randomO.csv,Planets 1 and 3,0.022138661147830637,1.6772524562769417
sysSim_260_randomO.csv,Planets 2 and 3,0.03879901214515488,1.9927341571316002
sysSim_260_randomO.csv,Planets 1 and 4,0.013656861888184244,1.6164116655811482
sysSim_260_randomO.csv,Planets 2 and 4,0.029907245395983197,1.7036220232706398
sysSim_260_randomO.csv,Planets 3 and 4,0.027545022132075343,2.0213762419823613
sysSim_262.csv,Planets 1 and 2,0.15023078807948154,0.07602927478544123
sysSim_262.csv,Planets 1 and 3,0.12032547223137047,0.06092304092608535
sysSim_262.csv,Planets 2 and 3,0.12101036334896054,0.06125978010971629
sysSim_262.csv,Planets 1 and 4,0.13140122400719467,0.06646237787448281
sysSim_262.csv,Planets 2 and 4,0.1287743407837738,0.06515252874401851
sysSim_262.csv,Planets 3 and 4,0.13417884593161622,0.06792258391045183
sysSim_262.csv,Planets 1 and 5,0.07373085840391091,0.037194396075933694
sysSim_262.csv,Planets 2 and 5,0.07183850535989644,0.03624057969029755
sysSim_262.csv,Planets 3 and 5,0.11022283307897007,0.05557781004567342
sysSim_262.csv,Planets 4 and 5,0.0971683424089882,0.049054600889322134
sysSim_262_randomO.csv,Planets 1 and 2,0.09831479519131356,2.318151148902443
sysSim_262_randomO.csv,Planets 1 and 3,0.09956132162755066,2.2655141551645444
sysSim_262_randomO.csv,Planets 2 and 3,0.10121435012750214,2.3120937695071127
sysSim_262_randomO.csv,Planets 1 and 4,0.09777603931841981,2.1723302389269787
sysSim_262_randomO.csv,Planets 2 and 4,0.09570170895114842,2.135470087426577
sysSim_262_randomO.csv,Planets 3 and 4,0.08538583020497906,1.8841007880362437
sysSim_262_randomO.csv,Planets 1 and 5,0.07448258968462441,1.621890898986712
sysSim_262_randomO.csv,Planets 2 and 5,0.0746524710164101,1.6308585691917021
sysSim_262_randomO.csv,Planets 3 and 5,0.07189117954241232,1.4848180639540045
sysSim_262_randomO.csv,Planets 4 and 5,0.07676262608225297,1.497398718562493
sysSim_263.csv,Planets 1 and 2,0.06142164408403761,0.04187813921225247
sysSim_263.csv,Planets 1 and 3,0.08383533080747396,0.0571841874482766
sysSim_263.csv,Planets 2 and 3,0.10982758166423046,0.07487857710352072
sysSim_263_randomO.csv,Planets 1 and 2,0.04030057591603106,1.239173585562507
sysSim_263_randomO.csv,Planets 1 and 3,0.05217089424993412,1.7036870633354741
sysSim_263_randomO.csv,Planets 2 and 3,0.06310564273676596,1.9529313924468474
sysSim_264_randomO.csv,Planets 1 and 2,0.02907073831355901,1.8063136703089795
sysSim_264_randomO.csv,Planets 1 and 3,0.02496660017436354,2.035619607689287
sysSim_264_randomO.csv,Planets 2 and 3,0.036388160469740055,2.316239705164403
sysSim_264_randomO.csv,Planets 1 and 4,0.011822649857536269,1.196592497132086
sysSim_264_randomO.csv,Planets 2 and 4,0.028944160708343665,1.7547852012733547
sysSim_264_randomO.csv,Planets 3 and 4,0.02361438483509238,1.8900578854153463
sysSim_264_randomO.csv,Planets 1 and 5,0.02228958531966995,1.6988497557570417
sysSim_264_randomO.csv,Planets 2 and 5,0.034394598993215855,2.097942717238474
sysSim_264_randomO.csv,Planets 3 and 5,0.03109796885203059,2.3555156371407695
sysSim_264_randomO.csv,Planets 4 and 5,0.02198429527203163,1.9056858376361543
sysSim_264_randomO.csv,Planets 1 and 6,0.021485319336988464,2.012851870136406
sysSim_264_randomO.csv,Planets 2 and 6,0.03396120420634614,2.0803881257419965
sysSim_264_randomO.csv,Planets 3 and 6,0.029413739576644757,2.334332841567868
sysSim_264_randomO.csv,Planets 4 and 6,0.022741410827754823,2.0694356222793555
sysSim_264_randomO.csv,Planets 5 and 6,0.025491365192700566,2.1727339087204967
sysSim_264_randomO.csv,Planets 1 and 7,0.027200035467868797,2.0732096678513785
sysSim_264_randomO.csv,Planets 2 and 7,0.03896819418079211,2.2595280454184667
sysSim_264_randomO.csv,Planets 3 and 7,0.03402501461499984,2.3822006453054656
sysSim_264_randomO.csv,Planets 4 and 7,0.026829859689709787,1.994016488343313
sysSim_264_randomO.csv,Planets 5 and 7,0.034584889170017424,2.32742669523486
sysSim_264_randomO.csv,Planets 6 and 7,0.03506354520874087,2.339149071795562
sysSim_264_randomO.csv,Planets 1 and 8,0.04482033001865001,1.8417573402549605
sysSim_264_randomO.csv,Planets 2 and 8,0.06047429247146924,2.2624927581993695
sysSim_264_randomO.csv,Planets 3 and 8,0.05519442819215778,2.2154130437520028
sysSim_264_randomO.csv,Planets 4 and 8,0.04754932770859895,1.950343257801675
sysSim_264_randomO.csv,Planets 5 and 8,0.05542902848618192,2.2361623612276174
sysSim_264_randomO.csv,Planets 6 and 8,0.0533417636081854,2.2019840050209765
